studyId,siteName,isPoly,latDD (float),lonDD (float),polyWKT (string),collectionYear,latestYear,earliestYear,genus,species,subspecies,auth,studyTitle (string),investigators (string),webLocation (string),added
database_itrdb_russ009,Forest-Tundra Zone Mangazeya Near Spring Site,FALSE,66.6,82.33,,1969,1969,1631,Larix,sibirica,,Ledeb.,Shiyatov - Forest-Tundra Zone Mangazeya Near Spring - LASI - ITRDB RUSS009,"Shiyatov, S.G.",https://doi.org/10.25921/n5dh-da05,FALSE
database_itrdb_russ010,Forest-Tundra Zone Mangazeya Dry Site,FALSE,66.6,82.33,,1969,1969,1683,Larix,sibirica,,Ledeb.,Shiyatov - Forest-Tundra Zone Mangazeya Dry Site - LASI - ITRDB RUSS010,"Shiyatov, S.G.",https://doi.org/10.25921/ffqc-q403,FALSE
database_itrdb_russ011,Forest-Tundra Zone Mangazeya Swampy Site,FALSE,66.6,82.33,,1969,1969,1723,Larix,sibirica,,Ledeb.,Shiyatov - Forest-Tundra Zone Mangazeya Swampy Site - LASI - ITRDB RUSS011,"Shiyatov, S.G.",https://doi.org/10.25921/gp8e-2a68,FALSE
database_itrdb_russ021,Polar Ural (historisch),FALSE,66.87,65.63,,1990,1990,914,Larix,sibirica,,Ledeb.,Schweingruber - Polar Ural (historisch) - LASI - ITRDB RUSS021,"Schweingruber, F.H.",https://doi.org/10.25921/m6bp-rj20,FALSE
database_itrdb_russ023,Sidorovsk,FALSE,66.67,82.33,,1990,1990,1750,Larix,sibirica,,Ledeb.,Schweingruber - Sidorovsk - LASI - ITRDB RUSS023,"Schweingruber, F.H.",https://doi.org/10.25921/d3pg-ge50,FALSE
database_itrdb_russ026,Solenoya-River,FALSE,68.12,85.05,,1990,1990,1637,Larix,sibirica,,Ledeb.,Schweingruber - Solenoya-River - LASI - ITRDB RUSS026,"Schweingruber, F.H.",https://doi.org/10.25921/e089-c041,FALSE
database_itrdb_russ027,Indikyakha-River,FALSE,68.25,80.18,,1990,1990,1592,Larix,sibirica,,Ledeb.,Schweingruber - Indikyakha-River - LASI - ITRDB RUSS027,"Schweingruber, F.H.",https://doi.org/10.25921/r57g-rg48,FALSE
database_itrdb_russ028,Kulyumbe River,FALSE,67.97,88.92,,1990,1990,1574,Larix,sibirica,,Ledeb.,Schweingruber - Kulyumbe River - LASI - ITRDB RUSS028,"Schweingruber, F.H.",https://doi.org/10.25921/e3qp-7529,FALSE
database_itrdb_russ035,Khadyta River,FALSE,67.2,69.83,,1990,1990,1782,Larix,sibirica,,Ledeb.,Schweingruber - Khadyta River - LASI - ITRDB RUSS035,"Schweingruber, F.H.",https://doi.org/10.25921/by0d-gh05,FALSE
database_itrdb_russ044,Voroney,FALSE,63.43,43.55,,1990,1990,1729,Larix,sibirica,,Ledeb.,Schweingruber - Voroney - LASI - ITRDB RUSS044,"Schweingruber, F.H.",https://doi.org/10.25921/40cn-6a60,FALSE
database_itrdb_russ053,Zhaschiviersk,FALSE,67.45,142.62,,1708,1708,1311,Larix,sibirica,,Ledeb.,Schweingruber - Zhaschiviersk - LASI - ITRDB RUSS053,"Schweingruber, F.H.",https://doi.org/10.25921/fkbj-p165,FALSE
database_itrdb_russ061,Kedvaran,FALSE,64.25,53.57,,1991,1991,1674,Larix,sibirica,,Ledeb.,Schweingruber - Kedvaran - LASI - ITRDB RUSS061,"Schweingruber, F.H.",https://doi.org/10.25921/6h4n-b824,FALSE
database_itrdb_russ064,Shchely Bozh,FALSE,66.22,56.33,,1990,1990,1630,Larix,sibirica,,Ledeb.,Schweingruber - Shchely Bozh - LASI - ITRDB RUSS064,"Schweingruber, F.H.",https://doi.org/10.25921/0e3r-6m43,FALSE
database_itrdb_russ068,Mangazeja (historisch),FALSE,66.68,82.3,,1698,1698,1307,Larix,sibirica,,Ledeb.,Schweingruber - Mangazeja (historisch) - LASI - ITRDB RUSS068,"Schweingruber, F.H.",https://doi.org/10.25921/vjnq-kj25,FALSE
database_itrdb_russ078,Kheta River,FALSE,69.12,84.5,,1990,1990,1624,Larix,sibirica,,Ledeb.,Schweingruber - Kheta River - LASI - ITRDB RUSS078,"Schweingruber, F.H.",https://doi.org/10.25921/rsyb-gq62,FALSE
database_itrdb_russ079,Kheta River junge BÃ¤ume,FALSE,69.12,84.5,,1990,1990,1949,Larix,sibirica,,Ledeb.,Schweingruber - Kheta River junge BÃ¤ume - LASI - ITRDB RUSS079,"Schweingruber, F.H.",https://doi.org/10.25921/7xhb-6w34,FALSE
database_itrdb_russ082,Yevoyakha River,FALSE,66.08,77.68,,1990,1990,1671,Larix,sibirica,,Ledeb.,Schweingruber - Yevoyakha River - LASI - ITRDB RUSS082,"Schweingruber, F.H.",https://doi.org/10.25921/qwwd-2e68,FALSE
database_itrdb_russ084,Kheygiyakha River B,FALSE,65.38,72.87,,1990,1990,1767,Larix,sibirica,,Ledeb.,Schweingruber - Kheygiyakha River B - LASI - ITRDB RUSS084,"Schweingruber, F.H.",https://doi.org/10.25921/g09e-z189,FALSE
database_itrdb_russ092,Khadutte River,FALSE,67.47,76.77,,1990,1990,1585,Larix,sibirica,,Ledeb.,Schweingruber - Khadutte River - LASI - ITRDB RUSS092,"Schweingruber, F.H.",https://doi.org/10.25921/zzsv-f694,FALSE
database_itrdb_russ098,"Pinega, Belomop-kuloi pla",FALSE,64.92,42.5,,1990,1990,1578,Larix,sibirica,,Ledeb.,"Schweingruber - Pinega, Belomop-kuloi pla - LASI - ITRDB RUSS098","Schweingruber, F.H.",https://doi.org/10.25921/sq7y-n611,FALSE
database_itrdb_russ101,Nadim River,FALSE,66.22,71.67,,1990,1990,1740,Larix,sibirica,,Ledeb.,Schweingruber - Nadim River - LASI - ITRDB RUSS101,"Schweingruber, F.H.",https://doi.org/10.25921/p80g-a511,FALSE
database_itrdb_russ119,Nonburg,FALSE,65.6,50.63,,1990,1990,1603,Larix,sibirica,,Ledeb.,Schweingruber - Nonburg - LASI - ITRDB RUSS119,"Schweingruber, F.H.",https://doi.org/10.25921/ft3y-e177,FALSE
database_itrdb_russ122,Malchoyakha River,FALSE,66.08,77.68,,1990,1990,1780,Larix,sibirica,,Ledeb.,Schweingruber - Malchoyakha River - LASI - ITRDB RUSS122,"Schweingruber, F.H.",https://doi.org/10.25921/dsmx-8f48,FALSE
database_itrdb_russ123,Kozhim,FALSE,65.45,60.58,,1990,1990,1588,Larix,sibirica,,Ledeb.,Schweingruber - Kozhim - LASI - ITRDB RUSS123,"Schweingruber, F.H.",https://doi.org/10.25921/axh5-y162,FALSE
database_itrdb_russ159,Under Vangapur River B,FALSE,63.07,76.32,,1994,1994,1804,Larix,sibirica,,Ledeb.,Schweingruber - Under Vangapur River B - LASI - ITRDB RUSS159,"Schweingruber, F.H.",https://doi.org/10.25921/9xxk-zt11,FALSE
database_itrdb_russ176,"Polar Urals, upper timber",FALSE,66.87,65.63,,1892,1892,778,Larix,sibirica,,Ledeb.,"Schweingruber - Polar Urals, upper timber - LASI - ITRDB RUSS176","Schweingruber, F.H.",https://doi.org/10.25921/8zcd-4f29,FALSE
database_itrdb_russ180,Muzhy-Settlement,FALSE,65.32,64.65,,1994,1994,1828,Larix,sibirica,,Ledeb.,Schweingruber - Muzhy-Settlement - LASI - ITRDB RUSS180,"Schweingruber, F.H.",https://doi.org/10.25921/5aev-f807,FALSE
database_itrdb_russ220,Polar Urals LDEO,FALSE,66.9,65.6,,1990,1990,778,Larix,sibirica,,Ledeb.,Jacoby - Polar Urals LDEO - LASI - ITRDB RUSS220,"Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.",https://doi.org/10.25921/bwv5-w530,FALSE
pub_berner_dcrosapginer_2019,Pinega Nature Reserve,FALSE,64.589,43.176,,2009,2009,1725,Larix,sibirica,,Ledeb.,Hughes - Pinega Nature Reserve - LASI - ITRDB RUSS279,"Hughes, M.K.; Olchev, A.; Bunn, A.G.; Berner, L.T.; Losleben, M.V.; Novenko, E.",https://doi.org/10.25921/6w3v-cf41,FALSE
database_itrdb_ak014,Settlement Point Afognak Island,FALSE,58.05,-152.7,,1996,1996,1690,Picea,sitchensis,,(Bong.) Carri�re,Harlan - Settlement Point Afognak Island - PCSI - ITRDB AK014,"Harlan, T.P.; Canova, M.; Reines, D.L.; Wu, R.",https://doi.org/10.25921/2mah-2p91,FALSE
database_itrdb_ak108,Kodiak Island,FALSE,57.6167,-152.3167,,1986,1986,1721,Picea,sitchensis,,(Bong.) Carri�re,Wiles - Kodiak Island - PCSI - ITRDB AK108,"Wiles, G.; D'Arrigo, R.D.; Jacoby, G.C.",https://doi.org/10.25921/vwbx-8b89,FALSE
database_itrdb_ak12,Pony Point  Kodiak Island,FALSE,57.62,-152.28,,1986,1986,1731,Picea,sitchensis,,(Bong.) Carri�re,Kaiser - Pony Point Kodiak Island - PCSI - ITRDB AK12,"Kaiser, K.",https://doi.org/10.25921/whdy-f958,FALSE
database_itrdb_ak14,Isthmus  Kodiak Island,FALSE,57.63,-152.33,,1986,1986,1789,Picea,sitchensis,,(Bong.) Carri�re,Kaiser - Isthmus Kodiak Island - PCSI - ITRDB AK14,"Kaiser, K.",https://doi.org/10.25921/2010-tv12,FALSE
database_itrdb_ak17,Fork Twin Creek  Kodiak Island,FALSE,57.6,-152.32,,1986,1986,1721,Picea,sitchensis,,(Bong.) Carri�re,Kaiser - Fork Twin Creek Kodiak Island - PCSI - ITRDB AK17,"Kaiser, K.",https://doi.org/10.25921/jtxn-6d03,FALSE
pub_mikkola_hofdimkarabotr_1996,A,FALSE,67.91,32.85,,1990,1990,1800,Pinus,sylvestris,,L.,,,,TRUE
pub_mikkola_hofdimkarabotr_1996,B,FALSE,67.88,32.85,,1990,1990,1800,Pinus,sylvestris,,L.,,,,TRUE
pub_mikkola_hofdimkarabotr_1996,C,FALSE,67.82,32.86,,1990,1990,1800,Pinus,sylvestris,,L.,,,,TRUE
pub_mikkola_hofdimkarabotr_1996,D,TRUE,0,0,"POLYGON((32.72104789784574 67.77512816370087,32.76499321034574 67.79174425621038,32.83091117909574 67.79174425621038,32.85837699940824 67.76681569222718,32.83640434315824 67.75018189447917,32.76499321034574 67.75226176503519,32.72104789784574 67.77512816370087))",1990,1990,1800,Pinus,sylvestris,,L.,,,,TRUE
pub_mikkola_hofdimkarabotr_1996,E,TRUE,0,0,"POLYGON((32.68259574940824 67.64177397421248,32.77597953847074 67.67100992536108,32.92978813222074 67.67100992536108,33.02866508534574 67.635504404293,33.01767875722074 67.59994532682066,32.95176078847074 67.58528777150576,32.75950004628324 67.58738226480183,32.68259574940824 67.64177397421248))",1990,1990,1800,Pinus,sylvestris,,L.,,,,TRUE
pub_mikkola_hofdimkarabotr_1996,F,TRUE,0,0,"POLYGON((31.155496140033243 67.60831699035101,31.380715866595743 67.60413152962789,31.556497116595743 67.56642897622642,31.556497116595743 67.50345759577978,31.402688522845743 67.45717211127074,31.171975632220743 67.48242991852563,31.023660202533243 67.48874017736914,30.809426804095743 67.46559436282512,30.721536179095743 67.51606526478103,30.770974655658243 67.56433262587674,30.946755905658243 67.59157069451683,31.155496140033243 67.60831699035101))",1990,1990,1800,Pinus,sylvestris,,L.,,,,TRUE
pub_mikkola_hofdimkarabotr_1996,G,TRUE,0,0,"POLYGON((29.243056876176656 67.61919125509229,29.550674063676656 67.69853757778583,29.825332266801656 67.67350972483507,29.836318594926656 67.56055425501783,29.528701407426656 67.39221626813602,29.188125235551656 67.2226821314585,28.869521719926656 66.97901544559632,28.759658438676656 66.84546205474227,28.627822501176656 66.77624511048428,28.430068594926656 66.78923815975344,28.342177969926656 66.88431087513779,28.397109610551656 67.02194159270056,28.847549063676656 67.38799252194627,29.243056876176656 67.61919125509229))",1990,1990,1800,Pinus,sylvestris,,L.,,,,TRUE
pub_aalto_astpfhiosps1atntif_2009,Laanila,TRUE,,,"POLYGON((27.26694444 68.46694444,27.26694444 68.51694444,27.40027778 68.51694444,27.40027778 68.46694444))",2004,2004,1561,Pinus,sylvestris,,L.,,,,TRUE
pub_jalkanen_a2hcfpsatnctantfrpst_2005,Lannila,FALSE,68.46694444,27.30027778,,2003,2003,1765,Pinus,sylvestris,,L.,,,,TRUE
pub_jalkanen_a2hcfpsatnctantfrpst_2005,Kiruna,FALSE,67.85027778,20.31694444,,2003,2003,1737,Pinus,sylvestris,,L.,,,,TRUE
pub_jalkanen_a2hcfpsatnctantfrpst_2005,Mounio,FALSE,68.13361111,23.35027778,,2003,2003,1737,Pinus,sylvestris,,L.,,,,TRUE
pub_jalkanen_a2hcfpsatnctantfrpst_2005,Tornetr�sk,FALSE,68.21694444,19.73361111,,2003,2003,1756,Pinus,sylvestris,,L.,,,,TRUE
database_itrdb_finl011,Laagennus Pyhantunturi National Park,FALSE,67,27.12,,1978,1978,1670,Pinus,sylvestris,,L.,Schweingruber - Laagennus Pyhantunturi National Park - PISY - ITRDB FINL011,"Schweingruber, F.H.",https://doi.org/10.25921/myta-q164,FALSE
database_itrdb_finl021,KarhunpesÃ¤kivi Inari,FALSE,68.83,27.25,,2001,2001,1410,Pinus,sylvestris,,L.,MerilÃ¤inen - KarhunpesÃ¤kivi Inari - PISY - ITRDB FINL021,"MerilÃ¤inen, J.; Lindholm, M.; Timonen, M.; Eronen, M.",https://doi.org/10.25921/kkqn-vt84,FALSE
database_itrdb_finl022,Uusijoki Inari Peuravuono,FALSE,68.53,28,,1992,1992,1659,Pinus,sylvestris,,L.,MerilÃ¤inen - Uusijoki Inari Peuravuono - PISY - ITRDB FINL022,"MerilÃ¤inen, J.; Lindholm, M.; Timonen, M.; Eronen, M.",https://doi.org/10.25921/11q4-zn66,FALSE
database_itrdb_finl045,Vuotso GSF,FALSE,68.07,27.2,,2001,2001,1740,Pinus,sylvestris,,L.,MerilÃ¤inen - Vuotso GSF - PISY - ITRDB FINL045,"MerilÃ¤inen, J.; Lindholm, M.; Timonen, M.",https://doi.org/10.25921/apfv-x495,FALSE
database_itrdb_finl047,Kessi Inari,FALSE,68.92,28.48,,2001,2001,1622,Pinus,sylvestris,,L.,MerilÃ¤inen - Kessi Inari - PISY - ITRDB FINL047,"MerilÃ¤inen, J.; Lindholm, M.; Timonen, M.; Eronen, M.",https://doi.org/10.25921/2ah0-aa52,FALSE
database_itrdb_finl048,SodankylÃ¤ Church,FALSE,67.4,26.6,,1688,1688,1484,Pinus,sylvestris,,L.,MerilÃ¤inen - SodankylÃ¤ Church - PISY - ITRDB FINL048,"MerilÃ¤inen, J.; Lindholm, M.; Timonen, M.",https://doi.org/10.25921/ay4n-rw58,FALSE
database_itrdb_finl054,Tutkimusasema,FALSE,67.22,26.82,,2000,2000,1550,Pinus,sylvestris,,L.,Melvin - Tutkimusasema - PISY - ITRDB FINL054,"Melvin, T.M.",https://doi.org/10.25921/42ym-4w35,FALSE
database_itrdb_finl055,Vytamoselka,FALSE,67.08,27.02,,2000,2000,1550,Pinus,sylvestris,,L.,Melvin - Vytamoselka - PISY - ITRDB FINL055,"Melvin, T.M.",https://doi.org/10.25921/kayq-q277,FALSE
database_itrdb_finl058,Sompio,FALSE,68.13,27.45,,1983,1983,1560,Pinus,sylvestris,,L.,Briffa - Sompio - PISY - ITRDB FINL058,"Briffa, K.R.",https://doi.org/10.25921/1as0-qd94,FALSE
database_itrdb_finl059,Riukuselka,FALSE,68.45,28.07,,1983,1983,1562,Pinus,sylvestris,,L.,Briffa - Riukuselka - PISY - ITRDB FINL059,"Briffa, K.R.",https://doi.org/10.25921/vtxy-ky16,FALSE
database_itrdb_finl060,Morgammaras,FALSE,68.67,25.87,,1983,1983,1536,Pinus,sylvestris,,L.,Briffa - Morgammaras - PISY - ITRDB FINL060,"Briffa, K.R.",https://doi.org/10.25921/aj2v-v736,FALSE
database_itrdb_finl061,Suojanpera,FALSE,69.32,28.13,,1983,1983,1532,Pinus,sylvestris,,L.,Briffa - Suojanpera - PISY - ITRDB FINL061,"Briffa, K.R.",https://doi.org/10.25921/k5va-p176,FALSE
database_itrdb_finl062,Jurmarova,FALSE,68.87,26.88,,1983,1983,1560,Pinus,sylvestris,,L.,Briffa - Jurmarova - PISY - ITRDB FINL062,"Briffa, K.R.",https://doi.org/10.25921/ctp6-kr59,FALSE
database_itrdb_finl063,Pyhatunturi,FALSE,67,27.25,,1983,1983,1655,Pinus,sylvestris,,L.,Briffa - Pyhatunturi - PISY - ITRDB FINL063,"Briffa, K.R.",https://doi.org/10.25921/mkrk-wc26,FALSE
database_itrdb_finl064,Pallasmaja,FALSE,68,24.2,,1983,1983,1657,Pinus,sylvestris,,L.,Briffa - Pallasmaja - PISY - ITRDB FINL064,"Briffa, K.R.",https://doi.org/10.25921/emwp-f598,FALSE
database_itrdb_finl069,KesÃ¤nkijÃ¤rvi,FALSE,67.56,24.3,,2006,2006,1475,Pinus,sylvestris,,L.,Frank - KesÃ¤nkijÃ¤rvi - PISY - ITRDB FINL069,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.",https://doi.org/10.25921/b259-p029,FALSE
database_itrdb_finl070,Luosu PI,FALSE,67.5,24.15,,2006,2006,1844,Pinus,sylvestris,,L.,Frank - Luosu PI - PISY - ITRDB FINL070,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.",https://doi.org/10.25921/rgxk-0g43,FALSE
database_itrdb_finl071,Luosu PS,FALSE,67.5,24.15,,2006,2006,1653,Pinus,sylvestris,,L.,Frank - Luosu PS - PISY - ITRDB FINL071,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.",https://doi.org/10.25921/y2vp-wk47,FALSE
database_itrdb_finl072,Ketomella PK,FALSE,68.22,24.05,,2006,2006,1724,Pinus,sylvestris,,L.,Frank - Ketomella PK - PISY - ITRDB FINL072,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.",https://doi.org/10.25921/046t-kh83,FALSE
database_itrdb_finl073,Ketomella PT,FALSE,68.22,24.05,,2006,2006,1572,Pinus,sylvestris,,L.,Frank - Ketomella PT - PISY - ITRDB FINL073,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.",https://doi.org/10.25921/qc0x-7r10,FALSE
database_itrdb_finl074,Ketomella PW,FALSE,68.22,24.05,,2006,2006,1569,Pinus,sylvestris,,L.,Frank - Ketomella PW - PISY - ITRDB FINL074,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Timonen, M.",https://doi.org/10.25921/2ysx-2k47,FALSE
database_itrdb_finl078,AilijÃ¤rvi Inari,FALSE,69.52,28.57,,2011,2011,1700,Pinus,sylvestris,,L.,Esper - AilijÃ¤rvi Inari Wet - PISY - ITRDB FINL078,"Esper, J.; HolzkÃ¤mper, S.; Timonen, M.",https://doi.org/10.25921/5zja-wv33,FALSE
database_itrdb_finl079,AilijÃ¤rvi Inari,FALSE,69.52,28.57,,2011,2011,1688,Pinus,sylvestris,,L.,Esper - AilijÃ¤rvi Inari Dry - PISY - ITRDB FINL079,"Esper, J.; HolzkÃ¤mper, S.; Timonen, M.",https://doi.org/10.25921/xpva-7788,FALSE
database_itrdb_finl082,JuomusjÃ¤rvi,FALSE,69.26,27.4,,2011,2011,1717,Pinus,sylvestris,,L.,Esper - JuomusjÃ¤rvi Wet - PISY - ITRDB FINL082,"Esper, J.; HolzkÃ¤mper, S.; Timonen, M.",https://doi.org/10.25921/krcg-7559,FALSE
database_itrdb_finl083,JuomusjÃ¤rvi,FALSE,69.26,27.4,,2011,2011,1700,Pinus,sylvestris,,L.,Esper - JuomusjÃ¤rvi Dry - PISY - ITRDB FINL083,"Esper, J.; HolzkÃ¤mper, S.; Timonen, M.",https://doi.org/10.25921/mv01-8e21,FALSE
database_itrdb_finl086,KuusipÃ¤Ã¤,FALSE,68.45,27.36,,2011,2011,1832,Pinus,sylvestris,,L.,Esper - KuusipÃ¤Ã¤ Wet - PISY - ITRDB FINL086,"Esper, J.; HolzkÃ¤mper, S.; Timonen, M.",https://doi.org/10.25921/5c0g-es72,FALSE
database_itrdb_finl087,KuusipÃ¤Ã¤,FALSE,68.45,27.36,,2011,2011,1710,Pinus,sylvestris,,L.,Esper - KuusipÃ¤Ã¤ Dry - PISY - ITRDB FINL087,"Esper, J.; HolzkÃ¤mper, S.; Timonen, M.",https://doi.org/10.25921/0hgj-p478,FALSE
database_itrdb_finl088,KarhunpesÃ¤kivi,FALSE,68.83,27.31,,2011,2011,1511,Pinus,sylvestris,,L.,Esper - KarhunpesÃ¤kivi Wet - PISY - ITRDB FINL088,"Esper, J.; HolzkÃ¤mper, S.; Timonen, M.",https://doi.org/10.25921/amk8-hz34,FALSE
database_itrdb_finl089,KarhunpesÃ¤kivi,FALSE,68.83,27.31,,2011,2011,1654,Pinus,sylvestris,,L.,Esper - KarhunpesÃ¤kivi Dry - PISY - ITRDB FINL089,"Esper, J.; HolzkÃ¤mper, S.; Timonen, M.",https://doi.org/10.25921/jtpz-jc57,FALSE
database_itrdb_finl096,KutujÃ¤rvi,FALSE,68.77,27.15,,2015,2015,1752,Pinus,sylvestris,,L.,Esper - KutujÃ¤rvi Wet - PISY - ITRDB FINL096,"Esper, J.; Konter, O.; Timonen, M.",https://doi.org/10.25921/sqq5-px07,FALSE
database_itrdb_finl097,KutujÃ¤rvi,FALSE,68.77,27.15,,2015,2015,1744,Pinus,sylvestris,,L.,Esper - KutujÃ¤rvi Dry - PISY - ITRDB FINL097,"Esper, J.; Konter, O.; Timonen, M.",https://doi.org/10.25921/y8xy-af06,FALSE
database_itrdb_norw001,Lofoten Loedingen,FALSE,68.48,16.03,,1978,1978,1485,Pinus,sylvestris,,L.,Schweingruber - Lofoten Loedingen - PISY - ITRDB NORW001,"Schweingruber, F.H.",https://doi.org/10.25921/7v6p-r415,FALSE
database_itrdb_norw003,Narvik,FALSE,68.48,17.73,,1978,1978,1702,Pinus,sylvestris,,L.,Schweingruber - Narvik - PISY - ITRDB NORW003,"Schweingruber, F.H.",https://doi.org/10.25921/8m8a-dq94,FALSE
database_itrdb_norw004,Skibotn,FALSE,69.25,20.58,,1978,1978,1775,Pinus,sylvestris,,L.,Schweingruber - Skibotn - PISY - ITRDB NORW004,"Schweingruber, F.H.",https://doi.org/10.25921/h08y-4h90,FALSE
database_itrdb_norw005,Skjerstad Botn. Soldatenf.,FALSE,67.07,15.45,,1978,1978,1761,Pinus,sylvestris,,L.,Schweingruber - Skjerstad Botn. Soldatenf. - PISY - ITRDB NORW005,"Schweingruber, F.H.",https://doi.org/10.25921/78yr-8937,FALSE
database_itrdb_norw007,Karasjok,FALSE,69.42,25.63,,2001,2001,1698,Pinus,sylvestris,,L.,MerilÃ¤inen - Karasjok - PISY - ITRDB NORW007,"MerilÃ¤inen, J.; Lindholm, M.; Timonen, M.",https://doi.org/10.25921/z93k-st63,FALSE
database_itrdb_norw008,Vikran,FALSE,69.53,18.73,,1992,1992,1599,Pinus,sylvestris,,L.,Kirchhefer - Vikran - PISY - ITRDB NORW008,"Kirchhefer, A.J.",https://doi.org/10.25921/sj01-0053,FALSE
database_itrdb_norw009,Stonglandseidet,FALSE,69.08,17.22,,1997,1997,1403,Pinus,sylvestris,,L.,Kirchhefer - Stonglandseidet - PISY - ITRDB NORW009,"Kirchhefer, A.J.",https://doi.org/10.25921/rk0q-kn10,FALSE
database_itrdb_norw010,Forfjorddalen 2,FALSE,68.8,15.73,,1994,1994,877,Pinus,sylvestris,,L.,Kirchhefer - Forfjorddalen 2 - PISY - ITRDB NORW010,"Kirchhefer, A.J.",https://doi.org/10.25921/kfek-s264,FALSE
database_itrdb_norw011,Rorstaddalen,FALSE,67.6,15.33,,1997,1997,1550,Pinus,sylvestris,,L.,Melvin - Rorstaddalen - PISY - ITRDB NORW011,"Melvin, T.M.",https://doi.org/10.25921/em9m-xp38,FALSE
database_itrdb_norw012,Borealoa River,FALSE,67.62,15.73,,1997,1997,1550,Pinus,sylvestris,,L.,Melvin - Borealoa River - PISY - ITRDB NORW012,"Melvin, T.M.",https://doi.org/10.25921/n3e4-av13,FALSE
database_itrdb_norw019,Dividalur,FALSE,68.86,19.59,,2013,2013,1789,Pinus,sylvestris,,L.,Esper - Dividalur Wet - PISY - ITRDB NORW019,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/rxst-w087,FALSE
database_itrdb_norw020,Dividalur,FALSE,68.86,19.59,,2013,2013,1742,Pinus,sylvestris,,L.,Esper - Dividalur Dry - PISY - ITRDB NORW020,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/ajrs-eg53,FALSE
database_itrdb_norw021,FisktjÃ¶rna,FALSE,69.06,19.34,,2014,2014,1685,Pinus,sylvestris,,L.,Esper - FisktjÃ¶rna Wet - PISY - ITRDB NORW021,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/35x4-bn19,FALSE
database_itrdb_norw022,FisktjÃ¶rna,FALSE,69.06,19.34,,2014,2014,1680,Pinus,sylvestris,,L.,Esper - FisktjÃ¶rna Dry - PISY - ITRDB NORW022,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/j7nm-2s35,FALSE
database_itrdb_norw023,Nikkavatnet,FALSE,69.36,18.73,,2014,2014,1834,Pinus,sylvestris,,L.,Esper - Nikkavatnet Wet - PISY - ITRDB NORW023,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/spcc-qk74,FALSE
database_itrdb_norw024,Nikkavatnet,FALSE,69.36,18.73,,2014,2014,1788,Pinus,sylvestris,,L.,Esper - Nikkavatnet Dry - PISY - ITRDB NORW024,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/npv5-8e54,FALSE
database_itrdb_norw025,Nedre Karingsvatnet,FALSE,68.57,16.06,,2013,2013,1725,Pinus,sylvestris,,L.,Esper - Nedre Karingsvatnet Wet - PISY - ITRDB NORW025,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/513c-c765,FALSE
database_itrdb_norw026,Nedre Karingsvatnet,FALSE,68.57,16.06,,2013,2013,1701,Pinus,sylvestris,,L.,Esper - Nedre Karingsvatnet Dry - PISY - ITRDB NORW026,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/738z-j267,FALSE
database_itrdb_norw027,Skibotn 2,FALSE,69.35,20.32,,2013,2013,1801,Pinus,sylvestris,,L.,Esper - Skibotn Wet - PISY - ITRDB NORW027,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/b027-c314,FALSE
database_itrdb_norw028,Skibotn 2,FALSE,69.35,20.32,,2013,2013,1816,Pinus,sylvestris,,L.,Esper - Skibotn Dry - PISY - ITRDB NORW028,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/2hms-8r68,FALSE
database_itrdb_norw029,Alta,FALSE,69.92,23.11,,2015,2015,1801,Pinus,sylvestris,,L.,Esper - Alta Wet - PISY - ITRDB NORW029,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/y7wm-my03,FALSE
database_itrdb_norw030,Alta,FALSE,69.92,23.11,,2015,2015,1792,Pinus,sylvestris,,L.,Esper - Alta Dry - PISY - ITRDB NORW030,"Esper, J.; Konter, O.; Kirchhefer, A.J.",https://doi.org/10.25921/2bkm-ty59,FALSE
